,pitchid,pitcherid,yearid,throws,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate,type
9659,9485,359178,2015,R,76,93.20692098,-8.778126354,7.915144343,-1.314899725,6.199055322,5.956841005,2229.3588649999997,CU
9660,17975,771155,2017,R,75,86.82508386,-5.137991217,9.29070598,-1.1186945609999999,6.077654247999999,6.2188581229999995,2079.087469,FB
9661,10838,221958,2016,L,73,86.6063011,8.395081178,8.641340367,2.50213745,6.165213516000001,6.3615723829999995,1968.485213,CU
9662,15580,231932,2017,R,72,84.77763537,-7.507780541,2.5598865269999997,-1.507526334,5.515733906,6.189563497000001,1702.833168,CU
9663,7542,359178,2015,R,76,89.67111052,-6.804706351,9.382344077,-1.30377937,6.463800443999999,6.1582477639999995,2440.0979030000003,SI
9664,17987,771155,2017,R,75,84.61303952,1.9568421740000002,6.376981375,-1.281163019,6.238183737000001,5.777063052999999,2230.687513,CH
9665,3992,221958,2017,L,73,86.96629339,6.778217902000001,8.558156436,2.671321635,6.163428776,6.447124794,2035.705972,FB
9666,14339,771155,2017,R,75,85.30655425,-3.98689123,12.924938000000001,-1.611801815,6.046969268,6.420577522,1892.370319,FB
9667,2424,359178,2015,R,76,93.80377129,-6.499302384,8.776889937,-1.398539259,6.079454784,6.161845287,2158.785985,CU
9668,8184,221958,2017,L,73,88.61318811,9.450322656,7.534774441000001,2.656279825,6.114659358,6.183186528999999,2015.5580329999998,CU
9669,3305,359178,2015,R,76,95.78152398,-3.7318222860000003,7.566750721,-2.034105036,6.019607486,6.389300544,2431.627122,CU
9670,8564,771155,2017,R,75,83.41216655,2.049272229,7.1785752060000005,-1.243750403,6.0722505579999995,6.497736666000001,2246.2368920000004,CH
9671,11126,359178,2015,R,76,85.89404617,2.4171225919999997,1.653890835,-1.3749239030000002,6.419742604,6.21521649,2301.88085,SL
9672,4741,359178,2015,R,76,94.04352913,-3.203548548,11.22901934,-1.103561555,6.551927244,6.236273195,2288.664562,FB
9673,6879,771155,2017,R,75,75.51355189,-6.769646882000001,3.3638757960000003,-0.843769095,6.16916768,6.1723403679999995,1481.0553949999999,SI
9674,11954,359178,2015,R,76,93.00259724,-3.116375979,10.61369478,-1.320210882,6.358345645,6.251076488,2281.856369,FB
9675,14512,231932,2015,R,72,85.23160562,-8.963163442,3.080265157,-1.629676845,5.307738517,6.204142403,1584.182056,SI
9676,10907,771155,2017,R,75,84.68733196,-5.677903001000001,11.25004039,-1.7021188369999998,6.087046106,6.087535183,1966.0380120000002,FB
9677,318,221958,2016,L,73,78.52901185,-1.0799796320000001,-3.410471158,2.669511269,6.029444497,6.0688288120000005,2343.1543690000003,SL
9678,9654,221958,2017,L,73,87.22570626,4.54104604,8.445033852,2.744482288,6.036436884,6.015910895,2121.727845,FB
9679,16050,231932,2015,R,72,90.64612838,-10.20846043,-0.022859361,-1.8526049919999998,5.26673582,6.488548066,1983.4862670000002,CU
9680,12447,465838,2016,L,74,91.00110516,9.493495063,6.071291155,1.736303309,6.146624417000001,6.588507411,2080.4823920000003,CU
9681,17793,465838,2015,L,74,90.41929831,8.416406126,7.097007845,1.8296653390000002,6.1998804089999995,6.429762403,2089.137975,FB
9682,4996,231932,2015,R,72,81.1605169,1.215769382,-1.560512506,-1.8034981980000002,5.300123152,6.063481331,2094.2939309999997,SL
9683,10079,771155,2017,R,75,83.93211358,2.99782165,5.326162905,-1.30436807,5.899761677000001,6.034781276,2379.253039,CH
9684,7352,221958,2017,L,73,78.54394696,8.141391947999999,3.393731419,2.495535309,6.2137279,6.456758362,1278.1634179999999,SI
9685,9497,465838,2015,L,74,82.26972070000001,0.708661633,0.38464345200000005,1.8764936730000001,6.10741946,6.04362668,2229.435439,SL
9686,5416,771155,2017,R,75,75.26976565,5.809712306000001,-6.664544809,-1.055321838,6.079614972000001,6.328738977,2643.4460489999997,CB
9687,15454,221958,2016,L,73,88.13449365,8.544858632999999,10.85695747,2.623458373,6.238945524,6.695567447,2001.1622929999999,FB
9688,9235,221958,2017,L,73,79.87315443,7.004875826,4.337308171,2.500651796,6.2730774789999995,6.486331591,1265.0141230000002,SI
9689,14786,221958,2017,L,73,79.06703431,1.453805594,0.600926493,2.512979635,6.274062803,6.44811101,2224.9505050000002,SL
9690,33,221958,2016,L,73,75.67642272,-1.504575095,-4.406699808,2.367315487,6.019474524,5.965920917999999,2166.790881,SL
9691,10988,221958,2017,L,73,87.63496949,7.644750897000001,8.70323591,2.7431478310000004,6.110696822,6.159428287999999,2047.7614859999999,FB
9692,19220,221958,2016,L,73,87.59322178,5.854913439,11.27374867,2.401935612,6.252569167000001,6.108245134,2230.881572,FB
9693,17918,771155,2017,R,75,88.56174419,-4.32389189,9.136738012,-0.9780222159999999,6.100369005,6.005415997999999,2230.42904,FB
9694,16797,771155,2017,R,75,84.56263973,3.168142351,5.7309958,-1.113262866,6.071883733,6.2366867720000005,2315.3408010000003,CH
9695,9612,221958,2017,L,73,87.64951873,6.629122072,8.287429131,2.6859998010000004,6.176092151000001,6.524273029,1996.626837,FB
9696,13162,231932,2015,R,72,89.78800694,-9.550884417999999,6.666290255,-1.7780930480000001,5.714397022999999,6.2649115,1930.6009149999998,FB
9697,16026,771155,2017,R,75,86.81769315,-6.0698553529999995,7.075970996000001,-1.339406112,6.047131348,6.213961286,2122.291261,FB
9698,12318,465838,2016,L,74,92.28074277,9.221275861,4.87546706,1.595782117,6.391756411,6.311255492999999,2005.106091,CU
9699,15054,221958,2017,L,73,87.8774207,9.455365522000001,5.176720532,2.73136207,5.971809971,5.9762685179999995,1999.12782,CU
9700,16742,359178,2015,R,76,94.69607663,-3.749595041,9.493732135,-1.446221321,6.129348404,6.09308458,2300.74111,FB
9701,14970,231932,2015,R,72,81.68750745,3.3534090439999997,-1.124784492,-1.7504864969999998,5.378944346,6.437982117000001,2213.4191769999998,SL
9702,18761,221958,2016,L,73,77.21502689,-2.350753727,-2.749767056,2.548243591,6.110605347000001,6.404608512,2283.50547,SL
9703,16137,359178,2015,R,76,94.99422342,-3.663000942,7.824708900000001,-1.44786084,6.423814639,6.179159363999999,2105.908838,FB
9704,1577,231932,2015,R,72,81.47839802,-0.610304224,-3.2400321460000003,-1.73780174,5.175033794,6.510312961,2184.168267,SL
9705,4684,231932,2015,R,72,84.84663552,-7.5762410220000005,-2.055822681,-1.655109182,5.293427943,6.129773386,1523.0411869999998,SI
9706,7691,359178,2015,R,76,86.19274893,-9.604561416000001,5.812218141000001,-1.49743878,6.310896125,6.125175016,2121.450043,SI
9707,18777,221958,2015,L,73,69.20992952,-5.893894714,-4.314110223,2.8099751310000003,6.2582367670000005,6.102378525,2172.153014,CB
9708,17141,231932,2016,R,72,76.60741081,1.9340633630000001,-0.062417635,-1.856663586,5.355503796,6.518526832999999,2108.739609,SL
9709,12019,359178,2015,R,76,93.85378299,-0.977493962,8.190905284,-1.35090057,6.201341857999999,6.3551815220000005,2222.029733,FB
9710,12653,221958,2017,L,73,67.8647807,-1.5464035980000002,-3.9551809039999997,2.533251253,6.242895697000001,6.183666916,2228.699379,CB
9711,14137,221958,2015,L,73,87.66396373,8.326724543,11.54862133,2.8208297539999996,6.150636405,6.320912217,2169.684362,FB
9712,19416,221958,2017,L,73,88.26306391,11.50187046,8.642899742,2.589626289,6.086647073,6.2912521020000005,1928.566288,CU
9713,3179,359178,2015,R,76,94.38942901,-2.942172375,10.11515031,-1.605212801,6.253031967,6.38371852,2365.47575,FB
9714,6564,231932,2015,R,72,90.33931904,-5.902499269,8.320573269,-1.704185413,5.427526063999999,5.977591839,1941.3489920000002,FB
9715,6351,359178,2015,R,76,92.41006901,-4.493276001,11.56483103,-1.411736596,6.369743552999999,6.2506440020000005,2474.042247,FB
9716,10620,221958,2017,L,73,86.47008429,8.003179249,8.438329064,2.449692965,6.123150624,6.13420249,1957.0624109999999,CU
9717,5351,359178,2015,R,76,95.3290577,-3.9779601419999997,11.51772823,-1.143603962,6.458910094,5.930096849,2349.8225629999997,FB
9718,1393,465838,2015,L,74,93.83945798,11.61883209,4.862227715,1.7202862280000002,6.124618824,6.422589603,2172.77122,CU
9719,6599,221958,2017,L,73,79.41956756,2.187629419,3.838161,2.545216971,6.261970173,6.60903359,2290.5279969999997,SL
9720,9374,231932,2015,R,72,90.06447986,-9.213846467,2.7577717919999998,-1.7208729319999998,5.28964181,6.293938235,1957.765769,CU
9721,1047,221958,2016,L,73,87.50542097,6.902739652999999,10.61898592,2.454438187,6.237086361,6.364303257,2123.881649,FB
9722,8878,221958,2017,L,73,86.01625682,10.03325831,6.644887365,2.765139656,5.919624076,6.306772848,2054.135693,CU
9723,18365,231932,2015,R,72,80.95354605,3.3330052,-2.514916611,-1.730625765,5.381146406,6.138696008999999,2162.500216,SL
9724,4028,231932,2016,R,72,76.48386379,0.384404443,-3.751588025,-1.717229559,5.22758572,6.567757162,2234.310647,SL
9725,3690,465838,2015,L,74,92.41350935,8.945872989,5.511277272999999,1.303203976,6.180583134,6.27369128,2061.133368,CU
9726,5792,359178,2015,R,76,89.40745056,-8.063096526,3.17004775,-1.613548919,6.057191167999999,5.813291766,1983.631489,SI
9727,8947,771155,2017,R,75,83.04741203,0.307328549,5.283766748,-1.5158761230000002,6.0711980279999995,5.916125957999999,2271.054854,CH
9728,11773,771155,2017,R,75,76.4582498,10.93669992,-7.240794931,-0.8624493109999999,6.18449031,6.402636332999999,2774.255561,CB
9729,17210,359178,2015,R,76,95.44794412,-7.981451455,8.827407347000001,-1.716951871,6.247674987000001,6.4587794,2208.850224,CU
9730,5847,771155,2017,R,75,74.98267394,-5.141238124,6.197197605,-1.2339630990000001,6.145157592,6.012813669,1440.94308,SI
9731,4009,359178,2015,R,76,95.07526859,-7.025427398,9.21495292,-2.327512635,6.138257007999999,6.184652477,2234.302564,CU
9732,3198,221958,2017,L,73,89.15354342,2.655427902,9.285371259,2.398398841,6.081227118999999,6.258354943,2087.887413,FB
9733,8397,359178,2015,R,76,87.74215123,1.123802542,4.60140552,-1.464031515,6.429647048,6.771941525,2148.307745,SL
9734,5565,231932,2015,R,72,90.21729659,-9.512678401,1.584504256,-1.700150935,5.374457075,6.181177106,1906.917595,CU
9735,14090,231932,2015,R,72,81.82755932,-1.4039153969999998,-1.713938185,-1.7973696209999999,5.361428846,6.141749471000001,2192.9763120000002,SL
9736,16876,221958,2017,L,73,87.80906082,10.15198946,5.627864292999999,2.400437017,6.120073316,6.34915245,1895.5528960000001,CU
9737,4617,771155,2017,R,75,84.9742025,0.540967795,5.303704897,-1.23065562,6.029360552999999,6.177481847999999,2342.172012,CH
9738,6098,771155,2017,R,75,88.5088897,-4.179042173,7.264850778,-1.339346216,6.0046190820000005,6.6564054960000005,2281.081043,FB
9739,5654,771155,2017,R,75,72.27656483,9.657196599,-0.134280371,-1.4904185540000001,6.074419868,5.918046902,2518.854605,CB
9740,16167,231932,2015,R,72,91.95517629999999,-7.426041591000001,6.321114118,-1.613447399,5.567689165,6.196594957,1947.0740420000002,FB
9741,2011,221958,2016,L,73,76.93800027,-2.135798135,-1.9617566469999999,2.405605823,6.094135400000001,5.8418553829999995,2293.140077,SL
9742,12795,231932,2015,R,72,90.26003682,-9.410532771,2.613308839,-1.4999243180000001,5.437597752,6.346618443,1879.555543,CU
9743,11051,231932,2015,R,72,90.77708771,-7.245261282,1.9712809169999999,-1.7149715330000002,5.389316957999999,6.6037626110000005,1911.989716,CU
9744,7167,771155,2017,R,75,75.02152486,8.722341304,-5.499491602000001,-1.023785908,6.203385385,6.480843165,2732.0868600000003,CB
9745,4649,221958,2017,L,73,88.67596582,10.6213498,7.543319825,2.626522804,6.060647025,5.954522937,1963.964333,CU
9746,16816,231932,2015,R,72,89.87279512,-7.005416816,6.982048215,-1.6482144669999998,5.411201751,6.262354113,1920.9925079999998,FB
9747,3823,771155,2017,R,75,87.64732054,-3.59204955,10.61325637,-1.144092838,6.044859505,5.994840404,2134.164851,FB
9748,3104,231932,2016,R,72,77.03894129999999,0.34757669,-3.75690995,-1.7652390359999999,5.19458642,6.3686796789999995,2294.2761370000003,SL
9749,12310,231932,2015,R,72,90.92789928,-9.509227412000001,0.217531597,-1.7473381940000001,5.36440777,5.9238565,1849.840602,CU
9750,11585,771155,2017,R,75,85.62012379,0.268106351,5.283975195,-1.1575397029999999,5.875335272999999,6.192558269,2362.393674,CH
9751,979,771155,2017,R,75,84.06574837,1.158790715,5.411862346,-1.309789988,6.017998738999999,6.099374823,2368.200435,CH
9752,14845,231932,2016,R,72,77.45829949,-1.227018888,-4.79937975,-1.759973494,5.233990974,6.436574268999999,2239.868453,SL
9753,10084,221958,2015,L,73,76.81639063,2.2850066769999997,0.451061936,2.577312735,6.210358004,6.334553382,2198.874887,SL
9754,14311,221958,2015,L,73,77.8959658,1.396680489,-2.950624145,2.351325122,5.940775605,6.246768968,2338.8272079999997,SL
9755,5530,221958,2017,L,73,87.86901779,5.442190885,11.09120003,2.525427608,6.175901833999999,6.628797731000001,2042.997141,FB
9756,2589,359178,2015,R,76,88.41367066,-0.9330807790000001,1.904677561,-1.399595269,6.255277042,6.343110123,2333.0517170000003,SL
9757,16219,221958,2015,L,73,89.94758268,7.062420015,11.39814969,2.618447503,6.145931687999999,6.081046592000001,2066.906234,FB
9758,19116,221958,2015,L,73,80.15975787,-0.980673386,0.145166111,2.638001427,6.033844433,6.0517587310000005,2169.409494,SL
9759,3022,231932,2015,R,72,85.54316009,-9.215230436,1.251022848,-1.662375098,5.370493317,5.995644322,1566.633687,SI
9760,17167,359178,2015,R,76,87.17635451,-7.2804339670000005,4.193193207,-1.73050696,6.071776552999999,6.227290603999999,1997.0932670000002,SI
9761,9655,221958,2016,L,73,87.23199907,6.76745542,7.914529966,2.727078965,6.069874961,5.734601832999999,2096.800271,FB
9762,2393,771155,2017,R,75,75.30958586,-8.057217078999999,7.521149867,-1.135215936,6.280294555,6.233693672999999,1556.775298,SI
9763,6097,231932,2016,R,72,76.16006786,3.103068738,-1.6322041930000002,-1.731042811,5.253361198,6.252810545,2175.202171,SL
9764,14171,221958,2017,L,73,78.32014851,8.195978813,4.9512998989999994,2.59785032,6.334082518,6.552503998,1313.073051,SI
9765,2211,231932,2015,R,72,90.62253873,-9.941564473,1.292374023,-1.798846936,5.274277478999999,6.230662097000001,1910.9477420000003,CU
9766,15256,221958,2016,L,73,87.37055428,3.877923671,9.347761113999999,2.4623301140000002,6.12559718,6.332182232,2155.582007,FB
9767,12260,359178,2015,R,76,94.09439253,-3.5205105469999998,10.68297895,-1.580096654,6.387031586,6.471153393,2373.080464,FB
9768,7464,231932,2015,R,72,85.50270325,-7.048846475,-1.233478958,-1.6834847469999998,5.39194241,6.282210417000001,1702.976889,SI
9769,2090,231932,2015,R,72,89.71092635,-6.785486322000001,1.753562509,-1.6636408580000002,5.42167676,6.31613095,1778.5482989999998,CU
9770,18277,465838,2016,L,74,82.08475572,0.294773185,2.652952846,1.920918735,6.095292032000001,5.886458447000001,2355.5659379999997,SL
9771,4608,465838,2015,L,74,91.35942211,10.78505807,5.956105429,1.7235786709999998,6.256382187000001,5.982692261,2091.527369,CU
9772,16434,465838,2015,L,74,81.39015588,-0.8277412740000001,-1.236174297,1.995580287,5.607540431,6.402053901,2242.459319,SL
9773,17845,465838,2015,L,74,91.5012411,8.118892838999999,7.391022259,1.668278325,6.30140727,6.3848946689999995,2115.57668,CU
9774,10294,221958,2016,L,73,86.01679329999999,7.461821502,9.709141643999999,2.651752488,6.082444445,5.956649266,2175.344789,CU
9775,10668,221958,2016,L,73,78.11276437,-0.754281381,0.78339945,2.578578995,6.109551015,6.481466421,2157.23294,SL
9776,18556,359178,2015,R,76,86.83853768,-6.164044424,9.731270582999999,-1.2243046579999999,6.399032012999999,6.202528585,1857.4225850000003,SI
9777,2498,465838,2015,L,74,92.46616934,6.775894691,7.5074335670000005,1.740863414,6.3029053710000005,6.209548177,2142.210463,FB
9778,5726,221958,2016,L,73,73.54353706,-0.26139052399999996,-2.1754114380000003,2.470166663,6.137812807,6.369916534,2137.306941,SL
9779,11961,231932,2015,R,72,90.21289200000001,-8.801106531,1.135006873,-1.8608841530000002,5.275857573,6.096080269,1853.082397,CU
9780,2527,465838,2015,L,74,79.82397272,0.187414117,-0.854949814,1.6156009759999999,6.078805427000001,5.674240936,2174.301994,SL
9781,13456,221958,2017,L,73,87.85816191,11.13762978,9.724252824,2.7845892460000004,6.123779982,6.314818432999999,1996.358018,CU
9782,2907,231932,2016,R,72,76.89399894,-0.115791016,-2.109890081,-1.7500130980000002,5.298453442,6.1434889770000005,2256.902984,SL
9783,2889,221958,2016,L,73,84.36741222,9.718636669,10.07341983,2.224609239,6.422305631,6.3734845589999995,1941.0377420000002,CU
9784,5611,221958,2017,L,73,86.80464757,6.815591409,8.497585104,2.465659761,6.141608262999999,6.238322587000001,2023.272352,FB
9785,4629,465838,2016,L,74,80.33984488,1.57827543,0.6558111679999999,1.89376023,5.993218364,5.823707449,2339.548531,SL
9786,6379,771155,2017,R,75,75.75247490000001,-7.336687479,6.718114067999999,-1.1660152129999999,6.168660593999999,6.17232263,1521.356042,SI
9787,12323,359178,2015,R,76,96.60529159,-4.880024701,11.48783461,-1.260125755,6.173996233,6.129963636,2472.8682289999997,FB
9788,3249,231932,2016,R,72,76.40014108,-0.14706488199999998,-2.627010059,-1.760304765,5.1973939719999995,6.113350477000001,2216.130771,SL
9789,5865,231932,2016,R,72,75.79493901,-1.3392271690000002,-3.512672914,-1.7729890990000001,5.275923795,6.274265241,2173.16566,SL
9790,8018,221958,2016,L,73,86.75959884,12.15658959,8.50783466,2.874087437,6.028586788999999,5.9978999989999995,2045.5450329999999,CU
9791,13018,771155,2017,R,75,84.13788052,2.074255309,5.424814372,-1.373142705,5.935961546000001,5.843460853,2309.85246,CH
9792,18501,465838,2016,L,74,91.02066624,6.341328354,7.023103981,1.630657038,6.081891754,6.249969394,2071.266682,FB
9793,7703,221958,2017,L,73,87.7324683,11.42445741,7.136014716,2.74302489,6.160801946,6.2614303179999995,1863.6527219999998,CU
9794,12077,231932,2015,R,72,90.97442474,-9.370795622000001,2.512893338,-1.797172086,5.364633527,6.112758107,2016.3174149999998,CU
9795,8783,771155,2017,R,75,74.83596809,10.40821313,-7.337053342000001,-1.023710404,6.196501641,6.048075823,2838.421656,CB
9796,11370,231932,2015,R,72,84.06950686,-8.636087065,-0.7752771079999999,-1.713892175,5.313167044,6.184175901000001,1551.207427,SI
9797,15793,221958,2017,L,73,86.51655999,10.55666449,5.738108085,2.687009453,6.079310969,5.83762058,1869.7195379999998,CU
9798,2170,221958,2016,L,73,77.88312828,1.025060038,-2.027429763,2.605636131,6.166421587,5.938483582000001,2323.242586,SL
9799,15935,231932,2016,R,72,77.03923155,3.1101627639999996,-1.193758817,-1.657981339,5.430332901,5.87803053,2201.746263,SL
9800,1975,359178,2015,R,76,95.22201927,-6.418807644,8.866119951,-1.47593454,6.130721601,6.198298394,2237.1660920000004,CU
9801,8168,359178,2015,R,76,88.17016537,-6.524968647000001,7.379080589,-1.1737743840000001,6.307735623999999,6.405348569,1916.9748129999998,SI
9802,13220,231932,2015,R,72,90.19820271,-6.563609701,2.4412517559999998,-1.742916465,5.353949026,6.003674472999999,1927.057043,CU
9803,3716,231932,2015,R,72,91.13509579,-9.771532162,1.7999516290000002,-1.718382644,5.337351313,6.3778440960000005,1766.408477,CU
9804,18988,465838,2015,L,74,91.5326386,4.386145783,8.43807446,1.38356515,6.371575641000001,6.228451349,2032.478632,FB
9805,8084,221958,2017,L,73,87.64501141,8.454955400000001,8.377701775,2.618092194,6.138016642,6.104681585,1941.417573,FB
9806,15376,231932,2016,R,72,84.52281849,-6.935940975,4.232457885,-1.6430711980000001,5.419813307999999,5.899160031,1819.331462,FB
9807,16749,231932,2016,R,72,86.26863422,-6.3199843389999995,8.564129233,-1.64481923,5.557196847999999,6.23488358,1933.9569,FB
9808,8430,231932,2015,R,72,90.15447352,-8.705064583,2.6042000919999997,-1.7233691180000001,5.316547979,6.516558626,1865.7288829999998,CU
9809,10232,359178,2015,R,76,86.3804329,-7.177207799,6.800692211,-1.041898492,6.310725217000001,6.070871147999999,1800.441756,SI
9810,8416,359178,2015,R,76,94.43063848,-5.083680243,10.78203567,-1.9138505419999998,6.1873614660000005,6.116563434,2441.994912,FB
9811,7039,771155,2017,R,75,87.31909961,-5.864522905,8.983028374,-1.201403446,6.08439233,6.258175702999999,1967.90553,FB
9812,8515,771155,2017,R,75,88.65723531,-6.8891148289999995,8.495148295,-0.8723300709999999,6.089349659,6.13873745,2217.974639,FB
9813,759,771155,2017,R,75,86.46810092,-7.449155654,6.4299747620000005,-1.3316618009999999,5.896766006,6.495486724,2040.8080670000002,CU
9814,11524,221958,2015,L,73,79.85970027,1.104909379,2.066957819,2.505929138,6.227742941,6.339585887999999,2353.693586,SL
9815,5183,465838,2015,L,74,92.9353055,8.820730289,8.402297954,1.700451705,6.27779005,6.195706417,2150.6100890000002,FB
9816,13068,771155,2017,R,75,71.7966198,8.44002658,-3.8627740389999996,-1.217272228,6.096086002000001,6.298219822999999,2584.771124,CB
9817,348,221958,2016,L,73,90.28663957,7.61631608,9.76669149,2.611423594,6.050733396,6.0879071289999995,2134.551225,FB
9818,5462,221958,2017,L,73,75.45642020000001,-0.39303447700000005,-3.9318320780000002,2.328571438,6.126414087000001,6.426959052999999,2219.131303,SL
9819,9101,231932,2015,R,72,89.76276941,-10.0743586,4.583140203999999,-1.513269011,5.524627617,6.128123112999999,1943.4025100000001,FB
9820,10195,465838,2016,L,74,82.0884869,1.78924888,2.967841595,1.75946329,6.005720152,6.192159607000001,2345.224103,SL
9821,2801,771155,2016,R,75,86.36185826,3.243482273,7.130592453999999,-1.451883779,6.0350442939999995,6.470513191,2314.09433,CH
9822,9163,231932,2015,R,72,90.93258315,-8.439633056,2.535201427,-1.570876049,5.380705896,6.593116975,1851.729052,CU
9823,18299,221958,2017,L,73,86.99534111,4.479823721,3.918430508,2.317647435,6.078333858,6.431900907,1862.014237,FB
9824,8778,771155,2017,R,75,84.36324653,2.5497244080000003,6.519437455,-1.2168013579999999,5.964543695,6.116135909,2312.497798,CH
9825,18186,221958,2015,L,73,67.83160808,-7.224272735,-4.8829485660000005,2.23184239,6.324252165,6.146661554,2097.822474,CB
9826,3200,359178,2015,R,76,96.84043565,-3.6640686189999996,11.30216235,-1.334667755,6.2695363429999995,6.098926913,2374.204788,FB
9827,13335,221958,2017,L,73,86.10972721,3.923077674,9.716668704,2.460175891,6.214937454,6.025879645,1986.8891170000002,FB
9828,12909,231932,2016,R,72,75.69795481,3.192085525,-2.9486675669999998,-1.7634130030000001,5.310132649,6.027251516000001,2188.02822,SL
9829,8015,359178,2015,R,76,91.78253781,-6.326479018,7.645619652000001,-1.823683779,6.1933420660000005,6.232675352,2267.952944,CU
9830,6521,231932,2015,R,72,91.38722488,-4.8633083589999995,7.4567102510000005,-1.6880736809999999,5.342014551,6.0969973,1888.808843,FB
9831,8341,221958,2017,L,73,70.42211541,-4.1161252280000005,-4.700152876000001,2.522159448,6.185860656,6.447283583,2331.7560550000003,CB
9832,17123,231932,2015,R,72,90.93883790000001,-10.22834578,0.691998819,-1.741807715,5.44831748,6.030702691,1888.3383149999997,CU
9833,8266,231932,2016,R,72,78.16352944,-1.9750065119999998,-5.973309167999999,-1.7269235569999999,5.252406827,6.168987017999999,2238.0161120000002,SL
9834,3767,221958,2016,L,73,87.22904122,11.45962982,6.523763525,2.7612969080000003,6.1291831320000005,6.372867984,1858.487137,CU
9835,6810,231932,2016,R,72,86.42571466,-4.679715196,2.1203363019999997,-1.606546143,5.283572432,5.967857026,1912.6684899999998,FB
9836,11201,221958,2017,L,73,88.237638,8.173977325,11.70341205,2.660860635,6.128502162,6.13352553,2139.869994,FB
9837,12690,465838,2015,L,74,83.17299275,0.572336533,-0.20496159100000003,1.7770215459999998,6.020322224,6.499409051000001,2268.14389,SL
9838,19258,221958,2015,L,73,87.78581714,8.355808115,11.47773302,2.56399707,6.161208606000001,6.098774399,1962.2886899999999,FB
9839,17764,221958,2017,L,73,68.66158177,-8.54251389,-5.206999618,2.552524665,6.2807794910000005,5.995530992999999,2220.639869,CB
9840,13015,221958,2016,L,73,86.29975959,7.169911948999999,6.511115106,2.490100095,6.182456685,5.946784562,1813.3572190000002,CU
9841,14496,771155,2017,R,75,75.31561838,-0.811321583,7.023783186,-1.1929430970000001,6.194678949,6.636403142000001,1326.437494,SI
9842,3504,771155,2017,R,75,89.13884605,-5.249819701,8.307457561,-0.7432499140000001,6.09854866,6.286765086,2234.205306,FB
9843,8733,221958,2016,L,73,87.78624347,9.689127305,8.53971635,2.9517480380000003,5.890869577,6.089996383,2174.3420579999997,FB
9844,12908,465838,2015,L,74,91.79413763,10.29388897,6.763776637,1.869358544,6.043553312999999,6.161587984,2047.065057,CU
9845,9152,221958,2017,L,73,76.96159420000001,-0.340049261,-2.2717298009999998,2.667214311,6.029731923,5.911462041,2324.100082,SL
9846,4539,221958,2015,L,73,88.48230717,10.66848902,9.644176228,2.564227942,6.187387022999999,6.281799601,2103.231378,FB
9847,2582,231932,2015,R,72,85.39749012,-5.670582405,0.756187759,-1.691586952,5.46134532,6.016720048,1692.9351379999998,SI
9848,15787,359178,2015,R,76,85.57811402,2.30831902,3.697794355,-1.39589322,6.4202271810000004,6.162044481000001,2209.325914,SL
9849,10283,221958,2016,L,73,86.57435856,7.662481307,9.90656352,2.654809529,6.171725257,5.975462656,2146.035209,FB
9850,13557,221958,2017,L,73,87.99631424,4.341966527,7.49180003,2.61119225,6.068169483999999,6.465520272000001,2089.9044329999997,FB
9851,7325,231932,2015,R,72,89.96320469,-5.933918737000001,1.146750587,-1.6603839759999999,5.334739778,6.3911197820000005,1779.645702,CU
9852,15705,231932,2015,R,72,84.00766798,-10.51863791,-1.791297284,-1.6427095230000002,5.198293904,6.312219614,1579.667289,SI
9853,10091,221958,2016,L,73,87.93418065,9.327500999,5.69560305,2.19085226,6.239069108,6.344934454,1793.2350210000002,CU
9854,15197,221958,2016,L,73,78.09427776,0.22389109399999998,-2.94627511,2.275705801,6.097178003,6.24010747,2342.889233,SL
9855,7113,231932,2015,R,72,90.54738252,-8.498680586,1.924418425,-1.6835046340000002,5.336944517,5.864683586,1895.2889690000002,CU
9856,8722,221958,2017,L,73,77.12374684,-0.6543397910000001,1.4339717509999999,2.620776964,6.136067408,6.5892597639999995,2303.614002,SL
9857,16309,231932,2015,R,72,85.1964948,-9.144379588,3.019129167,-1.64075499,5.535526278,6.17711316,1661.159385,SI
9858,18022,771155,2017,R,75,70.66465709,9.270051275,-1.4379029840000002,-1.774890255,6.240912141,6.256060155,2507.275922,CB
9859,9948,221958,2016,L,73,84.49550638,11.22591627,6.925430886,2.476300677,6.264933612999999,5.86146649,1882.8530219999998,CU
9860,8043,359178,2015,R,76,88.39019311,-6.957526695,9.768108023,-1.2481660909999999,6.439930937000001,6.311984262,1954.29133,SI
9861,10383,231932,2015,R,72,90.60489079999999,-8.031417556000001,3.420739458,-1.656168474,5.564057902,6.518023691000001,1892.93745,CU
9862,1768,221958,2016,L,73,88.07685075,6.6982957999999995,9.772332298,2.4082099009999998,6.3704290210000005,6.55708148,1955.4327309999999,FB
9863,15031,231932,2015,R,72,90.20235947,-9.468694547,2.840928566,-1.787379869,5.290245658,6.086659652000001,2024.915048,CU
9864,9839,231932,2015,R,72,90.12592078,-8.259575222,1.610823026,-1.875370802,5.295806194,6.390981871,1790.366456,CU
9865,11795,465838,2015,L,74,91.64837464,9.559180142,7.289128053,1.8275933480000002,6.176077047000001,6.163548199,2195.073714,FB
9866,15088,231932,2015,R,72,90.32531065,-8.910577812,3.2035155910000004,-1.7702506000000002,5.188432775,6.337461767000001,1873.156459,CU
